# E  sum  T1  T2  T3 ...
  1.6867   0.0145   0.0048   0.0048   0.0048
  1.7117   0.0143   0.0048   0.0048   0.0048
  1.7367   0.0142   0.0047   0.0047   0.0047
  1.7618   0.0141   0.0047   0.0047   0.0047
  1.7868   0.0140   0.0047   0.0047   0.0046
  1.8118   0.0139   0.0046   0.0046   0.0046
  1.8368   0.0138   0.0046   0.0046   0.0045
  1.8619   0.0137   0.0046   0.0046   0.0045
  1.8869   0.0136   0.0046   0.0046   0.0044
  1.9119   0.0135   0.0046   0.0046   0.0044
  1.9369   0.0135   0.0046   0.0046   0.0043
  1.9620   0.0134   0.0046   0.0046   0.0043
  1.9870   0.0134   0.0046   0.0046   0.0042
  2.0120   0.0134   0.0046   0.0046   0.0042
  2.0370   0.0134   0.0046   0.0046   0.0042
  2.0621   0.0134   0.0046   0.0046   0.0041
  2.0871   0.0135   0.0047   0.0047   0.0041
  2.1121   0.0136   0.0048   0.0048   0.0041
  2.1371   0.0137   0.0048   0.0048   0.0040
  2.1622   0.0138   0.0049   0.0049   0.0040
  2.1872   0.0140   0.0050   0.0050   0.0040
  2.2122   0.0142   0.0051   0.0051   0.0039
  2.2372   0.0145   0.0053   0.0053   0.0039
  2.2623   0.0147   0.0054   0.0054   0.0039
  2.2873   0.0149   0.0055   0.0055   0.0039
  2.3123   0.0151   0.0056   0.0056   0.0039
  2.3373   0.0151   0.0056   0.0056   0.0038
  2.3624   0.0150   0.0056   0.0056   0.0038
  2.3874   0.0149   0.0055   0.0055   0.0038
  2.4124   0.0146   0.0054   0.0054   0.0038
  2.4374   0.0143   0.0053   0.0053   0.0038
  2.4625   0.0139   0.0051   0.0051   0.0038
  2.4875   0.0136   0.0049   0.0049   0.0038
  2.5125   0.0133   0.0048   0.0048   0.0038
  2.5375   0.0130   0.0046   0.0046   0.0038
  2.5626   0.0128   0.0045   0.0045   0.0038
  2.5876   0.0126   0.0044   0.0044   0.0038
  2.6126   0.0124   0.0043   0.0043   0.0038
  2.6376   0.0123   0.0042   0.0042   0.0039
  2.6627   0.0122   0.0042   0.0042   0.0039
  2.6877   0.0122   0.0041   0.0041   0.0040
  2.7127   0.0122   0.0041   0.0041   0.0040
  2.7377   0.0122   0.0041   0.0041   0.0041
  2.7628   0.0123   0.0041   0.0041   0.0042
  2.7878   0.0124   0.0041   0.0041   0.0043
  2.8128   0.0126   0.0041   0.0041   0.0044
  2.8378   0.0127   0.0041   0.0041   0.0045
  2.8629   0.0129   0.0041   0.0041   0.0046
  2.8879   0.0130   0.0041   0.0041   0.0047
